Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2000-01-03 13:00:00,94.48544693157096,94.48544693157096,91.6970905718703,92.69293212890625,8164300,0.0,0.0,0.0,92.69293212890625
2000-01-04 13:00:00,91.47803738547994,91.81662363315098,88.9983910422419,89.06809997558594,8089800,0.0,0.0,0.0,89.06809997558594
2000-01-05 13:00:00,89.1875528199332,90.20331101417541,87.47470566885812,89.22738647460938,12177900,0.0,0.0,0.0,89.22738647460938
2000-01-06 13:00:00,88.98839045695946,90.18340017661424,87.79338073730469,87.79338073730469,6227200,0.0,0.0,0.0,87.79338073730469
2000-01-07 13:00:00,89.42658365488462,92.8921127319336,89.26724898467548,92.8921127319336,8066500,0.0,0.0,0.0,92.8921127319336
2000-01-10 13:00:00,93.21075439453125,93.62900777963492,92.43399810791016,93.21075439453125,5741700,0.0,0.0,0.0,93.21075439453125
2000-01-11 13:00:00,92.93194308495438,93.11119458254645,91.45809743808627,92.0954360961914,7503700,0.0,0.0,0.0,92.0954360961914
2000-01-12 13:00:00,92.15520047995658,92.15520047995658,91.05977449629597,91.17927551269531,6907700,0.0,0.0,0.0,91.17927551269531
2000-01-13 13:00:00,92.0755069009189,92.8920969469794,91.31866734603356,92.41409301757812,5158300,0.0,0.0,0.0,92.41409301757812
2000-01-14 13:00:00,93.39004095305845,93.98754601353866,93.0315379167703,93.66887664794922,7437300,0.0,0.0,0.0,93.66887664794922
2000-01-18 13:00:00,92.6332161106677,93.44980649134656,92.53363191790199,92.93196868896484,6488500,0.0,0.0,0.0,92.93196868896484
2000-01-19 13:00:00,92.61325768062046,93.68876647949219,92.4140893845331,93.68876647949219,6157900,0.0,0.0,0.0,93.68876647949219
2000-01-20 13:00:00,93.6688402436146,93.6688402436146,91.65724065513808,92.25474548339844,5800100,0.0,0.0,0.0,92.25474548339844
2000-01-21 13:00:00,92.73273692838767,92.73273692838767,91.81656298107112,92.0555648803711,6244800,0.0,0.0,0.0,92.0555648803711
2000-01-24 13:00:00,92.83236451065108,92.95186551624299,88.8489976575873,89.44650268554688,7896900,0.0,0.0,0.0,89.44650268554688
2000-01-25 13:00:00,89.5560263587955,90.46224212646484,88.59006010095015,90.46224212646484,9942500,0.0,0.0,0.0,90.46224212646484
2000-01-26 13:00:00,89.86472496307007,90.21326944153944,89.28713697017801,89.74522399902344,5158100,0.0,0.0,0.0,89.74522399902344
2000-01-27 13:00:00,90.40248463370584,90.64148657589674,88.0323820403128,89.38672637939453,10922700,0.0,0.0,0.0,89.38672637939453
2000-01-28 13:00:00,88.86887628437734,89.26721279842654,86.37927307156981,86.59835815429688,11916200,0.0,0.0,0.0,86.59835815429688
2000-01-31 13:00:00,86.55854302631383,89.01827152694653,86.04070544723326,88.94856262207031,10768700,0.0,0.0,0.0,88.94856262207031
