Date,Adj Close
2012-06-22,21.01104164123535
2012-06-25,21.01104164123535
2012-06-26,21.01104164123535
2012-06-27,21.01104164123535
2012-06-28,21.01104164123535
2012-06-29,21.01104164123535
2012-07-02,20.976022720336914
2012-07-03,21.08808135986328
2012-07-04,21.186134338378906
2012-07-05,21.12310218811035
2012-07-06,21.095083236694336
2012-07-09,20.934001922607422
2012-07-10,20.744903564453125
2012-07-11,20.744903564453125
2012-07-12,20.32468032836914
2012-07-13,20.28266143798828
2012-07-16,20.32468032836914
2012-07-17,20.40172576904297
2012-07-18,20.17059898376465
2012-07-19,20.611835479736328
2012-07-20,20.618839263916016
2012-07-23,20.21261978149414
2012-07-24,20.14958953857422
2012-07-25,20.051536560058594
2012-07-26,20.086557388305664
2012-07-27,20.583818435668945
2012-07-30,20.681869506835938
2012-07-31,20.96201515197754
2012-08-01,21.067073822021484
2012-08-02,21.067073822021484
2012-08-03,20.877971649169922
2012-08-06,21.14410972595215
2012-08-07,21.165122985839844
2012-08-08,21.312198638916016
2012-08-09,21.711406707763672
2012-08-10,21.72542381286621
2012-08-13,21.76043128967285
2012-08-14,21.886499404907227
2012-08-15,21.795454025268555
2012-08-16,21.86549186706543
2012-08-17,21.76043128967285
2012-08-20,21.72542381286621
2012-08-21,21.942533493041992
2012-08-22,21.907516479492188
2012-08-23,21.935531616210938
2012-08-24,21.851482391357422
2012-08-27,21.83747673034668
2012-08-28,21.59235191345215
2012-08-29,21.690399169921875
2012-08-30,21.620363235473633
2012-08-31,21.613357543945312
2012-09-03,21.82346534729004
2012-09-04,21.816465377807617
2012-09-05,21.50130271911621
2012-09-06,21.3962459564209
2012-09-07,21.767440795898438
2012-09-10,21.86549186706543
2012-09-11,21.86549186706543
2012-09-12,22.222675323486328
2012-09-13,22.285707473754883
2012-09-14,22.810985565185547
2012-09-17,22.831998825073242
2012-09-18,22.810985565185547
2012-09-19,22.874019622802734
2012-09-20,22.747957229614258
2012-09-21,22.824995040893555
2012-09-24,22.796979904174805
2012-09-25,22.761962890625
2012-09-26,22.593870162963867
2012-09-27,22.61488914489746
2012-09-28,22.62889289855957
2012-10-01,22.572864532470703
2012-10-02,22.768962860107422
2012-10-03,22.635896682739258
2012-10-04,22.61488914489746
2012-10-05,22.635896682739258
2012-10-08,22.495819091796875
2012-10-09,22.362751007080078
2012-10-11,21.802453994750977
2012-10-12,21.788448333740234
2012-10-15,21.82346534729004
2012-10-16,21.893505096435547
2012-10-17,21.893505096435547
2012-10-18,22.012569427490234
2012-10-19,21.809463500976562
2012-10-22,21.669387817382812
2012-10-23,21.571334838867188
2012-10-24,21.557331085205078
2012-10-25,21.452274322509766
2012-10-26,21.13710594177246
2012-10-29,21.158119201660156
2012-10-30,21.40324592590332
2012-10-31,21.312198638916016
2012-11-01,20.128578186035156
2012-11-02,20.20561981201172
2012-11-05,20.11456871032715
2012-11-06,20.310672760009766
2012-11-07,20.40172576904297
2012-11-08,20.128578186035156
2012-11-09,20.429737091064453
2012-11-12,20.310672760009766
2012-11-13,19.92547035217285
2012-11-14,19.960493087768555
2012-11-15,19.890453338623047
2012-11-16,19.827421188354492
2012-11-19,20.00951385498047
2012-11-20,20.051536560058594
2012-11-21,19.904462814331055
2012-11-22,20.01651954650879
2012-11-23,20.681869506835938
2012-11-26,20.919992446899414
2012-11-27,20.955013275146484
2012-11-28,20.976022720336914
2012-11-29,21.22115135192871
2012-11-30,21.431262969970703
2012-12-03,21.3962459564209
2012-12-04,21.3962459564209
2012-12-05,21.508302688598633
2012-12-06,21.473285675048828
