Date,Adj Close
2010-01-21,38.365509033203125
2010-01-22,38.365509033203125
2010-01-25,38.365509033203125
2010-01-26,38.365509033203125
2010-01-27,38.365509033203125
2010-01-28,38.365509033203125
2010-01-29,38.365509033203125
2010-02-01,38.365509033203125
2010-02-02,38.365509033203125
2010-02-03,38.365509033203125
2010-02-04,38.365509033203125
2010-02-05,38.365509033203125
2010-02-08,39.42204284667969
2010-02-09,39.48807907104492
2010-02-10,39.15790939331055
2010-02-22,39.35600280761719
2010-02-23,39.62014389038086
2010-02-24,39.22394561767578
2010-02-25,39.15790939331055
2010-02-26,39.48807907104492
2010-03-01,40.940818786621094
2010-03-02,40.61063766479492
2010-03-03,40.28047561645508
2010-03-04,40.0163459777832
2010-03-05,40.08238220214844
2010-03-08,40.08238220214844
2010-03-09,39.95030975341797
2010-03-10,40.0163459777832
2010-03-11,40.148414611816406
2010-03-12,40.41255187988281
2010-03-15,40.148414611816406
2010-03-16,40.148414611816406
2010-03-17,40.478580474853516
2010-03-18,40.41255187988281
2010-03-19,40.61063766479492
2010-03-22,40.148414611816406
2010-03-23,40.21444320678711
2010-03-24,40.21444320678711
2010-03-25,40.28047561645508
2010-03-26,40.34651565551758
2010-03-29,40.478580474853516
2010-03-30,41.0068473815918
2010-03-31,41.0068473815918
2010-04-01,40.87477493286133
2010-04-02,40.80875015258789
2010-04-06,40.742713928222656
2010-04-07,40.80875015258789
2010-04-08,40.67667770385742
2010-04-09,40.742713928222656
2010-04-12,40.61063766479492
2010-04-13,40.742713928222656
2010-04-14,40.742713928222656
2010-04-15,40.87477493286133
2010-04-16,40.87477493286133
2010-04-19,40.61063766479492
2010-04-20,40.478580474853516
2010-04-21,40.41255187988281
2010-04-22,40.61063766479492
2010-04-23,40.61063766479492
2010-04-26,40.87477493286133
2010-04-27,40.742713928222656
2010-04-28,40.67667770385742
2010-04-29,40.61063766479492
2010-04-30,40.61063766479492
2010-05-03,40.80875015258789
2010-05-04,40.61063766479492
2010-05-05,39.95030975341797
2010-05-06,40.28047561645508
2010-05-07,40.148414611816406
2010-05-10,40.61063766479492
2010-05-11,40.34651565551758
2010-05-12,40.742713928222656
2010-05-13,40.87477493286133
2010-05-14,40.67667770385742
2010-05-17,40.80875015258789
2010-05-18,40.80875015258789
2010-05-19,40.80875015258789
2010-05-20,40.80875015258789
2010-05-21,40.80875015258789
2010-05-24,40.67667770385742
2010-05-25,40.41255187988281
2010-05-26,41.0068473815918
2010-05-27,40.54461669921875
2010-05-28,40.478580474853516
2010-05-31,40.87477493286133
2010-06-01,40.742713928222656
2010-06-02,40.61063766479492
2010-06-03,40.742713928222656
2010-06-04,40.80875015258789
2010-06-07,40.80875015258789
2010-06-08,40.67667770385742
2010-06-09,40.80875015258789
2010-06-10,41.2049560546875
2010-06-11,41.469085693359375
2010-06-14,41.60115432739258
2010-06-15,42.06338882446289
2010-06-17,41.79925537109375
2010-06-18,42.19545364379883
2010-06-21,42.06338882446289
2010-06-22,41.93132019042969
2010-06-23,42.12942123413086
2010-06-24,42.12942123413086
2010-06-25,41.79925537109375
2010-06-28,42.12942123413086
2010-06-29,42.06338882446289
2010-06-30,42.19545364379883
2010-07-01,42.26148986816406
2010-07-02,42.921817779541016
2010-07-05,43.185951232910156
2010-07-06,43.58216094970703
2010-07-07,43.384063720703125
2010-07-08,43.58216094970703
2010-07-09,43.58216094970703
2010-07-12,43.58216094970703
2010-07-13,43.58216094970703
2010-07-14,43.84628677368164
2010-07-15,43.4500846862793
2010-07-16,43.51612854003906
2010-07-19,43.648193359375
2010-07-20,43.78025436401367
2010-07-21,44.044395446777344
2010-07-22,43.978363037109375
2010-07-23,44.50662612915039
2010-07-26,44.37456130981445
2010-07-27,44.17646408081055
2010-07-28,44.17646408081055
2010-07-29,44.572662353515625
2010-07-30,44.83679962158203
2010-08-02,45.23299789428711
2010-08-03,45.43110275268555
2010-08-04,45.563167572021484
2010-08-05,45.49713134765625
2010-08-06,45.563167572021484
2010-08-09,45.16696548461914
2010-08-10,44.638702392578125
2010-08-11,44.7047233581543
2010-08-12,44.81712341308594
2010-08-13,44.957618713378906
2010-08-16,45.098114013671875
2010-08-17,45.58982849121094
2010-08-18,45.87081527709961
2010-08-19,45.66007614135742
2010-08-20,45.58982849121094
2010-08-23,45.58982849121094
2010-08-24,45.23860549926758
2010-08-25,45.027862548828125
2010-08-26,45.379093170166016
2010-08-27,45.449337005615234
2010-08-30,45.66007614135742
2010-08-31,46.01131057739258
2010-09-01,46.85426712036133
2010-09-02,46.85426712036133
2010-09-03,47.06500244140625
2010-09-06,47.27574157714844
2010-09-07,47.06500244140625
2010-09-08,47.345985412597656
2010-09-09,47.69721984863281
2010-09-10,47.62696838378906
2010-09-13,48.329437255859375
2010-09-14,48.46993637084961
2010-09-15,48.5401725769043
2010-09-16,48.11869812011719
2010-09-17,48.329437255859375
2010-09-20,48.39968490600586
2010-09-21,48.39968490600586
2010-09-23,48.39968490600586
2010-09-24,48.680660247802734
2010-09-27,49.172393798828125
2010-09-28,49.172393798828125
2010-09-29,49.172393798828125
2010-09-30,49.172393798828125
2010-10-01,49.172393798828125
2010-10-04,48.96165084838867
2010-10-05,49.03190231323242
2010-10-06,49.10214614868164
2010-10-07,49.45338821411133
2010-10-08,50.43682098388672
2010-10-11,49.874855041503906
2010-10-12,49.52362823486328
2010-10-13,49.38313674926758
2010-10-14,49.52362823486328
2010-10-15,49.874855041503906
2010-10-18,50.15583801269531
2010-10-19,50.01534652709961
2010-10-20,50.01534652709961
2010-10-21,50.01534652709961
2010-10-22,50.01534652709961
2010-10-25,50.57732009887695
2010-10-26,50.366580963134766
2010-10-27,50.085594177246094
2010-10-28,50.366580963134766
2010-10-29,50.29633712768555
2010-11-01,50.57732009887695
2010-11-02,50.50707244873047
2010-11-03,50.99879455566406
2010-11-04,51.1392822265625
2010-11-05,51.77151107788086
2010-11-08,52.54420852661133
2010-11-09,53.87888717651367
2010-11-10,53.59790802001953
2010-11-11,52.8252067565918
2010-11-12,52.122737884521484
2010-11-15,52.26322555541992
2010-11-16,52.40372085571289
2010-11-17,52.26322555541992
2010-11-18,51.98224639892578
2010-11-19,52.8252067565918
2010-11-22,52.68471145629883
2010-11-23,52.61445999145508
2010-11-24,52.26322555541992
2010-11-25,52.052486419677734
2010-11-26,51.35003662109375
2010-11-29,51.701263427734375
2010-11-30,51.98224639892578
2010-12-01,52.122737884521484
2010-12-02,52.19297790527344
2010-12-03,51.84175491333008
2010-12-06,51.631011962890625
2010-12-07,51.631011962890625
2010-12-08,51.77151107788086
2010-12-09,51.91199493408203
2010-12-10,51.631011962890625
2010-12-13,51.35003662109375
2010-12-14,50.928550720214844
2010-12-15,50.57732009887695
2010-12-16,51.20954132080078
