Date,Adj Close
2017-08-09,14.0406494140625
2017-08-10,14.019521713256836
2017-08-11,14.026566505432129
2017-08-14,14.026566505432129
2017-08-15,14.033608436584473
2017-08-16,14.082892417907715
2017-08-17,14.047687530517578
2017-08-18,14.0406494140625
2017-08-21,14.054729461669922
2017-08-22,14.118103981018066
2017-08-23,14.11106014251709
2017-08-24,14.11106014251709
2017-08-25,14.118103981018066
2017-08-28,14.118103981018066
2017-08-29,14.082892417907715
2017-08-30,14.104018211364746
2017-08-31,14.096976280212402
2017-09-01,14.146268844604492
2017-09-04,14.125142097473145
2017-09-05,14.118103981018066
2017-09-06,14.08993911743164
2017-09-07,14.08993911743164
2017-09-08,14.08993911743164
2017-09-11,14.068815231323242
2017-09-12,14.068815231323242
2017-09-13,14.068815231323242
2017-09-14,14.11106014251709
2017-09-15,14.167393684387207
2017-09-18,14.096976280212402
2017-09-19,14.132182121276855
2017-09-20,14.125142097473145
2017-09-21,14.153310775756836
2017-09-22,14.209639549255371
2017-09-25,14.160351753234863
2017-09-26,14.096976280212402
2017-09-27,14.096976280212402
2017-09-28,14.125142097473145
2017-09-29,14.125142097473145
2017-10-02,14.188515663146973
2017-10-03,14.258931159973145
2017-10-05,14.24484634399414
2017-10-06,14.230765342712402
2017-10-11,14.24484634399414
2017-10-12,14.167393684387207
2017-10-13,14.146268844604492
2017-10-16,14.125142097473145
2017-10-17,14.167393684387207
2017-10-18,14.195560455322266
2017-10-19,14.223727226257324
2017-10-20,14.223727226257324
2017-10-23,14.280056953430176
2017-10-24,14.258931159973145
2017-10-25,14.280056953430176
2017-10-26,14.260948181152344
2017-10-27,14.268027305603027
2017-10-30,14.239717483520508
2017-10-31,14.23263931274414
2017-11-01,14.211405754089355
2017-11-02,14.246792793273926
2017-11-03,14.268027305603027
2017-11-06,14.23263931274414
2017-11-07,14.239717483520508
2017-11-08,14.197247505187988
2017-11-09,14.176015853881836
2017-11-10,14.154783248901367
2017-11-13,14.154783248901367
2017-11-14,14.147708892822266
2017-11-15,14.105247497558594
2017-11-16,14.069857597351074
2017-11-17,14.133553504943848
2017-11-20,14.119399070739746
2017-11-21,14.119399070739746
2017-11-22,14.084012985229492
2017-11-23,14.062783241271973
2017-11-24,14.048626899719238
2017-11-27,14.048626899719238
2017-11-28,14.076935768127441
2017-11-29,14.084012985229492
