Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adjusted Close
2001-02-16,21.862246208943155,22.138986767332447,21.585507604370612,21.723878860473633,5300544,0.0,0.0,21.723878860473633
2001-02-19,21.032030731345007,21.170401963950784,20.75529412758271,20.89366340637207,7303198,0.0,0.0,20.89366340637207
2001-02-20,20.893662784734648,21.170401334079717,20.755293510062113,21.03203010559082,3147955,0.0,0.0,21.03203010559082
2001-02-21,20.893667923204248,20.893667923204248,20.616929305799662,20.755298614501953,2604763,0.0,0.0,20.755298614501953
2001-02-22,20.75529944490045,20.75529944490045,20.201826095581055,20.201826095581055,2590173,0.0,0.0,20.201826095581055
2001-02-23,20.063451827628803,20.201823074994696,19.509978561064994,19.648347854614258,4972037,0.0,0.0,19.648347854614258
2001-02-26,19.648346661293957,19.648346661293957,19.094873428344727,19.094873428344727,3556283,0.0,0.0,19.094873428344727
2001-02-27,19.094874259397407,19.371608934099644,18.403029757375446,18.541397094726562,5558833,0.0,0.0,18.541397094726562
2001-02-28,18.541397094726562,18.541397094726562,18.541397094726562,18.541397094726562,0,0.0,0.0,18.541397094726562
2001-03-01,18.12629391947672,18.264661262863047,17.98792266845703,17.98792266845703,5677283,0.0,0.0,17.98792266845703
2001-03-02,17.987921883872314,18.67976833971087,17.987921883872314,18.541397094726562,3428579,0.0,0.0,18.541397094726562
2001-03-05,18.541397094726562,18.67976833971087,18.264660466207737,18.541397094726562,2030311,0.0,0.0,18.541397094726562
2001-03-06,18.67976833971087,18.818135677061985,18.541397094726562,18.541397094726562,2711400,0.0,0.0,18.541397094726562
2001-03-07,18.679767526724547,19.094873428344727,18.679767526724547,19.094873428344727,3126754,0.0,0.0,19.094873428344727
2001-03-08,19.233241596748524,19.233241596748524,18.541397094726562,18.541397094726562,1885950,0.0,0.0,18.541397094726562
2001-03-09,18.541398262293555,18.818136862055432,18.26466161634839,18.67976951599121,1625914,0.0,0.0,18.67976951599121
2001-03-12,18.264662442041093,18.40303174817731,17.98792382976866,18.12629508972168,1611108,0.0,0.0,18.12629508972168
2001-03-13,17.987923317618108,17.987923317618108,17.572817364845125,17.84955596923828,4420600,0.0,0.0,17.84955596923828
2001-03-14,17.84955596923828,17.84955596923828,17.84955596923828,17.84955596923828,0,0.0,0.0,17.84955596923828
2001-03-15,17.57281494140625,17.84955350763483,17.296080282810628,17.57281494140625,3110244,0.0,0.0,17.57281494140625
2001-03-16,17.711188620858454,17.84955596923828,17.572817364845125,17.84955596923828,4449287,0.0,0.0,17.84955596923828
2001-03-19,17.849558058239165,17.849558058239165,17.434452056884766,17.434452056884766,1723081,0.0,0.0,17.434452056884766
2001-03-20,17.57281494140625,17.71118617833702,17.43444761210844,17.57281494140625,1197458,0.0,0.0,17.57281494140625
2001-03-21,17.434451518162817,17.434451518162817,17.15771484375,17.15771484375,1966459,0.0,0.0,17.15771484375
2001-03-22,17.01934309434891,17.01934309434891,16.88097381591797,16.88097381591797,3114093801,0.0,0.0,16.88097381591797
2001-03-23,16.88097816933718,17.15771484375,16.88097816933718,17.15771484375,2340512,0.0,0.0,17.15771484375
2001-03-26,17.157715373920826,17.57281942145825,17.157715373920826,17.434452056884766,2394916,0.0,0.0,17.434452056884766
2001-03-27,17.572818159592632,17.71118942186393,17.15771414186292,17.296083450317383,2186757,0.0,0.0,17.296083450317383
2001-03-28,17.296082891330943,17.43445024149672,17.019346237182617,17.019346237182617,1149337,0.0,0.0,17.019346237182617
2001-03-29,16.88097693320007,17.157713587348393,16.88097693320007,17.019346237182617,1149337,0.0,0.0,17.019346237182617
2001-03-30,17.15771414186292,17.296083450317383,17.15771414186292,17.296083450317383,1277592,0.0,0.0,17.296083450317383
2001-04-02,17.43445024149672,17.43445024149672,16.88097693320007,17.019346237182617,1065126906,0.0,0.0,17.019346237182617
2001-04-03,16.880975134798238,16.880975134798238,16.604238510131836,16.604238510131836,1662930538,0.0,0.0,16.604238510131836
2001-04-04,16.604238510131836,16.742605845556753,16.465867267073786,16.604238510131836,1445318,0.0,0.0,16.604238510131836
2001-04-05,16.604238510131836,16.604238510131836,16.604238510131836,16.604238510131836,0,0.0,0.0,16.604238510131836
2001-04-06,16.880971971455526,17.019341234767854,16.327496872022433,16.465864181518555,1922503168,0.0,0.0,16.465864181518555
2001-04-09,16.46586682774573,16.46586682774573,15.912392616271973,15.912392616271973,1936846,0.0,0.0,15.912392616271973
2001-04-10,16.050765993846706,17.019346237182617,16.050765993846706,17.019346237182617,2108818,0.0,0.0,17.019346237182617
2001-04-11,18.12629508972168,18.12629508972168,17.98792382976866,18.12629508972168,7267142,0.0,0.0,18.12629508972168
2001-04-12,18.54139910049672,18.81813771276915,18.12629508972168,18.12629508972168,7623847103,0.0,0.0,18.12629508972168
2001-04-13,18.126291333903,18.264658657552314,17.711185455322266,17.711185455322266,4553145,0.0,0.0,17.711185455322266
2001-04-16,17.711188620858454,17.987923317618108,17.711188620858454,17.84955596923828,1795261,0.0,0.0,17.84955596923828
2001-04-17,17.849552778971578,17.98792010262089,17.711185455322266,17.711185455322266,1339043,0.0,0.0,17.711185455322266
2001-04-18,17.84955596923828,17.987923317618108,17.711188620858454,17.84955596923828,1199308,0.0,0.0,17.84955596923828
2001-04-19,18.126291333903,18.126291333903,17.711185455322266,17.711185455322266,1574092847,0.0,0.0,17.711185455322266
2001-04-20,17.711190693665685,17.711190693665685,17.296084692311286,17.434452056884766,2681787,0.0,0.0,17.434452056884766
2001-04-23,17.434452056884766,17.57281942145825,17.296084692311286,17.434452056884766,789359,0.0,0.0,17.434452056884766
2001-04-24,17.434449387278363,18.264661262863047,17.434449387278363,17.98792266845703,4139281,0.0,0.0,17.98792266845703
2001-04-25,17.98792083693264,18.12629207386341,17.57281494140625,17.57281494140625,1534366,0.0,0.0,17.57281494140625
2001-04-26,17.98792083693264,18.12629207386341,17.57281494140625,17.57281494140625,1534366,0.0,0.0,17.57281494140625
2001-04-27,17.711185455322266,17.849552778971578,17.572814224040155,17.711185455322266,1073455,0.0,0.0,17.711185455322266
2001-04-30,17.711187981684375,18.264661262863047,17.57281673066469,17.98792266845703,2874269,0.0,0.0,17.98792266845703
2001-05-01,17.98792266845703,17.98792266845703,17.98792266845703,17.98792266845703,0,0.0,0.0,17.98792266845703
2001-05-02,18.264658657552314,18.403027935018024,17.711185455322266,17.711185455322266,2255459,0.0,0.0,17.711185455322266
2001-05-03,17.849555325070703,18.12629391947672,17.711187981684375,17.98792266845703,2076586,0.0,0.0,17.98792266845703
2001-05-04,17.98792382976866,18.12629508972168,17.849556477449248,18.12629508972168,3606255,0.0,0.0,18.12629508972168
2001-05-07,18.264661922011264,18.264661922011264,17.711188620858454,17.84955596923828,1440211,0.0,0.0,17.84955596923828
2001-05-08,17.849555325070703,17.98792266845703,17.57281673066469,17.98792266845703,1906842,0.0,0.0,17.98792266845703
2001-05-09,17.987921308114235,18.264659881591797,17.849553975191984,18.264659881591797,2487108,0.0,0.0,18.264659881591797
2001-05-10,18.264661262863047,18.264661262863047,17.849555325070703,17.98792266845703,1419552,0.0,0.0,17.98792266845703
2001-05-11,17.849556477449248,18.264662442041093,17.849556477449248,18.12629508972168,1294624,0.0,0.0,18.12629508972168
2001-05-14,18.126297514726566,18.541401581035803,17.98792623626171,18.403034210205078,2690116,0.0,0.0,18.403034210205078
2001-05-15,18.40302780865055,18.956501007080078,18.40302780865055,18.956501007080078,5750389,0.0,0.0,18.956501007080078
2001-05-16,18.9565030144131,19.094874259397407,18.541397094726562,18.541397094726562,3056571,0.0,0.0,18.541397094726562
2001-05-17,18.126293128856616,18.818135677061985,18.126293128856616,18.541397094726562,3607143319,0.0,0.0,18.541397094726562
2001-05-18,18.541398262293555,18.818136862055432,18.541398262293555,18.67976951599121,1938697,0.0,0.0,18.67976951599121
2001-05-21,18.541400742557506,18.541400742557506,17.434452056884766,17.434452056884766,4311505,0.0,0.0,17.434452056884766
2001-05-22,17.434452056884766,17.711190693665685,17.434452056884766,17.434452056884766,1314057,0.0,0.0,17.434452056884766
2001-05-23,17.29608266808547,17.84955596923828,17.157713365888892,17.84955596923828,1988668,0.0,0.0,17.84955596923828
2001-05-24,17.57281494140625,17.71118617833702,17.43444761210844,17.57281494140625,1413761,0.0,0.0,17.57281494140625
2001-05-25,17.434451518162817,17.57281887846077,17.019347483452048,17.15771484375,3535925,0.0,0.0,17.15771484375
2001-05-28,16.88097381591797,17.01934309434891,16.742604537487033,16.88097381591797,1555476949,0.0,0.0,16.88097381591797
2001-05-29,16.88097693320007,17.019346237182617,16.74260762921752,17.019346237182617,1332565373,0.0,0.0,17.019346237182617
2001-05-30,16.742604537487033,17.01934309434891,16.742604537487033,16.88097381591797,820823254,0.0,0.0,16.88097381591797
2001-05-31,16.88097381591797,16.88097381591797,16.742604537487033,16.88097381591797,953154398,0.0,0.0,16.88097381591797
2001-06-01,16.880975134798238,16.880975134798238,16.465867267073786,16.604238510131836,2330138618,0.0,0.0,16.604238510131836
2001-06-04,16.604237212872505,16.88097381591797,16.465865980625153,16.88097381591797,1108036421,0.0,0.0,16.88097381591797
2001-06-05,17.019346237182617,17.157713587348393,16.88097693320007,17.019346237182617,1322386,0.0,0.0,17.019346237182617
2001-06-06,17.019343670398527,17.84955350763483,16.880974387284237,17.57281494140625,4740899,0.0,0.0,17.57281494140625
2001-06-07,17.43445024149672,17.43445024149672,17.019346237182617,17.019346237182617,1629616,0.0,0.0,17.019346237182617
2001-06-08,16.88097381591797,17.157710418963433,16.88097381591797,16.88097381591797,3405583,0.0,0.0,16.88097381591797
2001-06-11,16.88097381591797,16.88097381591797,16.742604537487033,16.88097381591797,1091037899,0.0,0.0,16.88097381591797
2001-06-12,16.18913108190845,16.46586672048017,16.18913108190845,16.327499389648438,7264180,0.0,0.0,16.327499389648438
2001-06-13,16.050762176513672,16.18912949377172,16.050762176513672,16.050762176513672,5104650,0.0,0.0,16.050762176513672
2001-06-14,16.050765345850035,16.327501011917683,16.050765345850035,16.189132690429688,2257957,0.0,0.0,16.189132690429688
2001-06-15,16.050763751076715,16.327499389648438,16.050763751076715,16.327499389648438,1420874,0.0,0.0,16.327499389648438
2001-06-18,16.050762176513672,16.18912949377172,15.912390951623006,16.050762176513672,2976067,0.0,0.0,16.050762176513672
2001-06-19,16.05076385563812,16.05076385563812,15.912392616271973,15.912392616271973,2251480,0.0,0.0,15.912392616271973
2001-06-20,15.912390951623006,16.18912949377172,15.912390951623006,16.050762176513672,5043389,0.0,0.0,16.050762176513672
2001-06-21,16.050765345850035,16.189132690429688,16.050765345850035,16.189132690429688,12805583,0.0,0.0,16.189132690429688
2001-06-22,16.347182026501052,16.502872415993885,15.568746566772461,15.568746566772461,7672430,7.032258,0.0,8.536488566772462
2001-06-25,15.568746566772461,15.568746566772461,15.568746566772461,15.568746566772461,0,0.0,0.0,15.568746566772461
2001-06-26,15.724435021266864,15.8801221375861,15.475336074829102,15.475336074829102,2682851767,0.0,0.0,15.475336074829102
2001-06-27,15.568748741786065,15.568748741786065,15.101685202333607,15.132823944091797,2183926,0.0,0.0,15.132823944091797
2001-06-28,15.132821970059913,15.132821970059913,14.821445584921388,14.94599723815918,2263510,0.0,0.0,14.94599723815918
2001-06-29,14.977141645069459,15.132827698204933,14.44780158996582,14.44780158996582,3446160,0.0,0.0,14.44780158996582
2001-07-02,14.478937342666228,14.510076088068216,14.198699625874866,14.229838371276855,3662868,0.0,0.0,14.229838371276855
2001-07-03,14.260975677397253,14.977138170615667,14.260975677397253,14.728035926818848,3744138,0.0,0.0,14.728035926818848
2001-07-04,14.634621065629947,14.634621065629947,14.323247973514992,14.510072708129883,1804514,0.0,0.0,14.510072708129883
2001-07-05,14.354391936613572,14.510077989749046,14.354391936613572,14.44780158996582,905959,0.0,0.0,14.44780158996582
2001-07-06,14.44780158996582,14.634626392584307,14.354391936613572,14.44780158996582,1877121,0.0,0.0,14.44780158996582
2001-07-09,14.447797228456746,14.510073609439944,14.26097468060195,14.323248863220215,1428806,0.0,0.0,14.323248863220215
2001-07-10,14.47893396998127,14.634621065629947,14.385522152265024,14.510072708129883,1414925,0.0,0.0,14.510072708129883
2001-07-11,14.478934772528476,14.85258536165159,14.385522949634542,14.759172439575195,3035287,0.0,0.0,14.759172439575195
2001-07-12,14.852586499125987,14.883721943837685,14.57234881061747,14.728035926818848,2309779,0.0,0.0,14.728035926818848
2001-07-13,14.883720848382065,14.914859588349552,14.07414988224864,14.13642406463623,2174035,0.0,0.0,14.13642406463623
2001-07-16,14.198700353040431,14.26097784703386,13.420264653603887,13.513677597045898,2611585,0.0,0.0,13.513677597045898
2001-07-17,13.793915328189222,13.793915328189222,13.420264653603887,13.513677597045898,1611121,0.0,0.0,13.513677597045898
2001-07-18,13.544813221713502,13.544813221713502,12.766377449035645,12.766377449035645,3583120,0.0,0.0,12.766377449035645
2001-07-19,11.987933942298811,12.766373894997583,11.987933942298811,12.330449104309082,3621995,0.0,0.0,12.330449104309082
2001-07-20,12.454999398785091,12.828650062241904,12.423863950263822,12.735237121582031,3268486,0.0,0.0,12.735237121582031
2001-07-23,12.79751198761311,13.607086243806318,12.79751198761311,13.451396942138672,6488853,0.0,0.0,13.451396942138672
2001-07-24,13.45139694213867,13.825046429738236,13.077749652904009,13.451396942138672,5217380,0.0,0.0,13.451396942138672
2001-07-25,13.357987089012521,13.669363565506911,13.32685163972849,13.575950622558594,2535575,0.0,0.0,13.575950622558594
2001-07-26,13.575947937547067,14.229836210495757,13.389123187782792,14.10528564453125,3461893,0.0,0.0,14.10528564453125
2001-07-27,14.105286593603648,14.167562979958648,13.856187643279016,13.887325286865234,1937772,0.0,0.0,13.887325286865234
2001-07-30,13.887325286865234,13.887325286865234,13.887325286865234,13.887325286865234,0,0.0,0.0,13.887325286865234
2001-07-31,13.70050164265443,13.88732642023631,13.638224152034285,13.856188774108887,1067903,0.0,0.0,13.856188774108887
2001-08-01,13.887322931822483,14.29210893225115,13.669359463681673,14.167560577392578,4142057,0.0,0.0,14.167560577392578
2001-08-02,14.22983687522205,14.91486062329679,14.074150858858744,14.790308952331543,4231838,0.0,0.0,14.790308952331543
2001-08-03,14.790309122629044,14.790309122629044,14.51007472962145,14.541210174560547,2028460,0.0,0.0,14.541210174560547
2001-08-06,14.447800994121554,14.541212841986983,14.011876106262207,14.011876106262207,1783926,0.0,0.0,14.011876106262207
2001-08-07,13.980737968690862,14.011873413357579,13.73163572525392,13.762774467468262,1268713,0.0,0.0,13.762774467468262
2001-08-08,13.762772740528126,14.136423310841854,13.762772740528126,14.074149131774902,1354774,0.0,0.0,14.074149131774902
2001-08-09,14.011874316893275,14.074151805337832,13.793914099163445,13.825048446655273,1173397,0.0,0.0,13.825048446655273
2001-08-10,13.856188774108888,13.91846186799843,13.73163709041655,13.856188774108887,1684214,0.0,0.0,13.856188774108887
2001-08-13,13.856188383162523,14.043013155473222,13.856188383162523,13.949600219726562,554319,0.0,0.0,13.949600219726562
2001-08-14,14.011873875776573,14.043012619018553,13.887325497904117,14.043012619018555,966109,0.0,0.0,14.043012619018555
2001-08-15,14.074150613364864,14.105286057402372,13.949598944572159,13.980737686157227,1451015,0.0,0.0,13.980737686157227
2001-08-16,14.385525503190877,14.385525503190877,14.105287786399515,14.229838371276855,2076673,0.0,0.0,14.229838371276855
2001-08-17,14.323252596422815,14.323252596422815,13.94960190741284,14.011876106262207,905033,0.0,0.0,14.011876106262207
2001-08-20,13.856188262091608,13.887325907068425,13.575949457300268,13.638223648071289,1227996,0.0,0.0,13.638223648071289
2001-08-21,13.638223324755039,13.731636257470981,13.544810392039098,13.66936206817627,819906,0.0,0.0,13.66936206817627
2001-08-22,13.575948676560143,13.6693616061185,13.389123916625977,13.389123916625977,1292773,0.0,0.0,13.389123916625977
2001-08-23,13.389123167469938,13.544809176324405,13.295710243138275,13.326848983764648,781828,0.0,0.0,13.326848983764648
2001-08-24,13.389124302966119,13.389124302966119,13.077751159667969,13.077751159667969,1098445,0.0,0.0,13.077751159667969
2001-08-27,13.23343479609949,13.513673542341408,13.07774880210763,13.264570236206055,471950,0.0,0.0,13.264570236206055
2001-08-28,13.264568882152092,13.264568882152092,13.077747467124492,13.108882904052734,392366,0.0,0.0,13.108882904052734
2001-08-29,13.077748296813267,13.389121371948622,13.077748296813267,13.357982635498047,877272,0.0,0.0,13.357982635498047
2001-08-30,13.326849690421847,13.451398064436612,13.202299118041994,13.202299118041992,738463,0.0,0.0,13.202299118041992
2001-08-31,13.171159697344905,14.105285644531248,13.171159697344905,14.10528564453125,4961955,0.0,0.0,14.10528564453125
2001-09-03,14.323247669739356,14.416660584656846,14.16756057739258,14.167560577392578,4231449,0.0,0.0,14.167560577392578
2001-09-04,14.22983792778392,14.22983792778392,13.88732602841141,13.949600219726562,1727726,0.0,0.0,13.949600219726562
2001-09-05,13.980739358618575,14.229838329272646,13.856188774108888,13.856188774108887,1277041,0.0,0.0,13.856188774108887
2001-09-06,13.887325935099831,13.918461381774273,13.700501164044445,13.825048446655273,1280743,0.0,0.0,13.825048446655273
2001-09-07,13.700499292010798,14.260974627776331,13.700499292010798,14.13642406463623,2603129,0.0,0.0,14.13642406463623
2001-09-10,14.011874847741511,14.260977116678845,13.949600654485494,14.229838371276855,1808692,0.0,0.0,14.229838371276855
2001-09-11,14.167562396864462,14.229836582291322,13.79391288757324,13.793912887573242,1371703,0.0,0.0,13.793912887573242
2001-09-12,13.79391288757324,13.79391288757324,13.79391288757324,13.793912887573242,0,0.0,0.0,13.793912887573242
2001-09-13,12.828647819844935,13.389123167469938,12.828647819844935,13.326848983764648,5611580,0.0,0.0,13.326848983764648
2001-09-14,13.233435657024302,13.544808764447335,13.233435657024302,13.451396942138672,5166110,0.0,0.0,13.451396942138672
2001-09-17,13.45139694213867,13.45139694213867,13.45139694213867,13.451396942138672,0,0.0,0.0,13.451396942138672
2001-09-18,13.45139694213867,13.45139694213867,13.45139694213867,13.451396942138672,0,0.0,0.0,13.451396942138672
2001-09-19,13.45139694213867,13.45139694213867,13.45139694213867,13.451396942138672,0,0.0,0.0,13.451396942138672
2001-09-20,13.607086883763888,13.825047079946733,13.482536315917969,13.482536315917969,1804847,0.0,0.0,13.482536315917969
2001-09-21,13.077752767322462,13.233438808518807,13.015475273132324,13.015475273132324,1669408,0.0,0.0,13.015475273132324
2001-09-24,13.015475273132324,13.015475273132324,13.015475273132324,13.015475273132324,0,0.0,0.0,13.015475273132324
2001-09-25,13.420263046233286,13.451398491952716,13.077751159667969,13.077751159667969,1959990,0.0,0.0,13.077751159667969
2001-09-26,13.077752726015264,13.544811947311771,13.015475232021837,13.513677597045898,1762872,0.0,0.0,13.513677597045898
2001-09-27,13.700500811597502,13.825048091004339,13.264572693073857,13.66936206817627,3162066,0.0,0.0,13.66936206817627
2001-09-28,13.669362068176271,13.669362068176271,13.669362068176271,13.66936206817627,0,0.0,0.0,13.66936206817627
2001-10-01,13.669362068176271,13.669362068176271,13.669362068176271,13.66936206817627,0,0.0,0.0,13.66936206817627
2001-10-02,13.887326216800647,13.887326216800647,13.57594976008779,13.700501441955566,1067921,0.0,0.0,13.700501441955566
2001-10-03,13.700499650454272,13.825046919305494,13.575947984873089,13.731635093688965,948385,0.0,0.0,13.731635093688965
2001-10-04,14.011874806380694,14.011874806380694,13.856188774108888,13.856188774108887,1579646,0.0,0.0,13.856188774108887
2001-10-05,13.918463159214026,14.074153602659834,13.856190059547409,14.011876106262207,1551050,0.0,0.0,14.011876106262207
2001-10-08,13.731636889261583,14.011874601120521,13.638223952247726,13.700501441955566,824524,0.0,0.0,13.700501441955566
2001-10-09,13.700502913649858,14.011876106262207,13.700502913649858,14.011876106262207,968886,0.0,0.0,14.011876106262207
2001-10-10,14.011876106262207,14.011876106262207,14.011876106262207,14.011876106262207,0,0.0,0.0,14.011876106262207
