Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2000-01-04,7.294569696231863,7.434402469906258,7.247958950232284,7.341179370880127,32255217,0.0,0.0,7.341179370880127
2000-01-05,7.341180125453509,7.527624199967055,7.271264802781284,7.294570446014404,39956121,0.0,0.0,7.294570446014404
2000-01-06,7.341180787862714,7.6674560728368855,7.341180787862714,7.620845317840576,76401121,0.0,0.0,7.620845317840576
2000-01-07,7.737370805289939,7.853899558661865,7.481011404736883,7.504319190979004,72118933,0.0,0.0,7.504319190979004
2000-01-10,7.434401584383703,7.57423273437563,7.411094339295271,7.457704544067383,41897364,0.0,0.0,7.457704544067383
2000-01-11,7.504319271291759,7.6907601361952596,7.457706376687256,7.550930023193359,53289750,0.0,0.0,7.550930023193359
2000-01-12,7.6674543889989435,7.900508648475566,7.597539075372115,7.714064598083496,81990699,0.0,0.0,7.714064598083496
2000-01-13,7.877203218924612,8.040339490759086,7.7373699095530535,7.970424175262451,95419382,0.0,0.0,7.970424175262451
2000-01-14,8.086951845144585,8.086951845144585,7.66745662689209,7.66745662689209,65706621,0.0,0.0,7.66745662689209
2000-01-17,7.807285740480261,8.086949680119893,7.807285740480261,8.040339469909668,65298556,0.0,0.0,8.040339469909668
2000-01-18,8.040340714853382,8.040340714853382,7.8305942007551534,7.877204418182373,30691141,0.0,0.0,7.877204418182373
2000-01-19,7.877205168527475,8.01703636980453,7.807287693023682,7.807287693023682,30682634,0.0,0.0,7.807287693023682
2000-01-20,7.877204296362851,7.900509940391782,7.71406585951179,7.73737096786499,21323587,0.0,0.0,7.73737096786499
2000-01-21,7.73737142237475,7.877204759086719,7.714066312652557,7.830594539642334,33024058,0.0,0.0,7.830594539642334
2000-01-24,7.947120104869424,8.343310158324448,7.877204244593581,8.296700477600098,131160033,0.0,0.0,8.296700477600098
2000-01-25,8.273394626766379,8.273394626766379,8.06364597983423,8.11025619506836,51955313,0.0,0.0,8.11025619506836
2000-01-26,8.250090350243026,8.366615892500876,8.133561593930775,8.226784706115723,57169413,0.0,0.0,8.226784706115723
2000-01-27,8.320005783063285,8.506447188759756,8.320005783063285,8.343310356140137,72096157,0.0,0.0,8.343310356140137
2000-01-28,8.45983449017358,8.925942420959473,8.41322375066255,8.925942420959473,159156586,0.0,0.0,8.925942420959473
2000-01-31,9.019165374747686,9.065775588972912,8.902639839184623,8.972555160522461,56262854,0.0,0.0,8.972555160522461
2000-02-01,9.089081538172547,9.578493118286133,9.04247131962897,9.578493118286133,138339499,0.0,0.0,9.578493118286133
2000-02-02,9.578493118286133,9.578493118286133,9.578493118286133,9.578493118286133,0,0.0,0.0,9.578493118286133
2000-02-03,9.578493118286133,9.578493118286133,9.578493118286133,9.578493118286133,0,0.0,0.0,9.578493118286133
2000-02-04,9.578493118286133,9.578493118286133,9.578493118286133,9.578493118286133,0,0.0,0.0,9.578493118286133
2000-02-07,9.578493118286133,9.578493118286133,9.578493118286133,9.578493118286133,0,0.0,0.0,9.578493118286133
2000-02-08,9.578493118286133,9.578493118286133,9.578493118286133,9.578493118286133,0,0.0,0.0,9.578493118286133
2000-02-09,9.78824064116728,9.78824064116728,9.555188516969567,9.625104904174805,110392715,0.0,0.0,9.625104904174805
2000-02-10,9.671716398992974,10.277652430906143,9.671716398992974,9.974682807922363,126247686,0.0,0.0,9.974682807922363
2000-02-11,10.06790594698875,10.137821268595054,9.788241446509309,10.044597625732422,84375242,0.0,0.0,10.044597625732422
2000-02-14,10.044596860631474,10.044596860631474,9.345439412417905,9.41535472869873,63139580,0.0,0.0,9.41535472869873
2000-02-15,9.322136232801524,9.322136232801524,8.972556365125566,9.182303428649902,67006906,0.0,0.0,9.182303428649902
2000-02-16,9.298831122560104,9.415356673767208,9.11238702657409,9.182303428649902,45765726,0.0,0.0,9.182303428649902
2000-02-17,9.228913513622205,9.46196675531753,9.228913513622205,9.29883098602295,55964475,0.0,0.0,9.29883098602295
2000-02-18,9.392053156603026,9.578495141510174,9.112388572214707,9.228915214538574,67305572,0.0,0.0,9.228915214538574
2000-02-21,9.322134017944336,9.625104664505837,9.322134017944336,9.322134017944336,79532982,0.0,0.0,9.322134017944336
2000-02-22,9.322136507131773,9.415356950840732,8.832722749550259,8.902641296386719,48416880,0.0,0.0,8.902641296386719
2000-02-23,8.972555918367705,9.042471245610772,8.762806722584017,8.786111831665039,29114075,0.0,0.0,8.786111831665039
2000-02-24,8.90264040219375,8.925944975104457,8.62297534942627,8.62297534942627,32545183,0.0,0.0,8.62297534942627
2000-02-25,8.622976022459282,8.762807220567664,8.506447792053223,8.506447792053223,35474013,0.0,0.0,8.506447792053223
2000-02-28,8.506447792053223,8.506447792053223,8.506447792053223,8.506447792053223,0,0.0,0.0,8.506447792053223
2000-02-29,8.762804933802608,8.762804933802608,8.553055245160095,8.576363563537598,24777227,0.0,0.0,8.576363563537598
2000-03-01,8.69289154831103,8.902641296386719,8.622976215529311,8.902641296386719,30983181,0.0,0.0,8.902641296386719
2000-03-02,8.902639881988229,8.902639881988229,8.646280488462708,8.692890167236328,23559869,0.0,0.0,8.692890167236328
2000-03-03,8.739500892358489,8.786111645207113,8.576365132253382,8.62297534942627,18363398,0.0,0.0,8.62297534942627
2000-03-06,8.483141453130639,8.576365101193213,8.38992101912247,8.413226127624512,17996689,0.0,0.0,8.413226127624512
2000-03-07,8.459837666913621,8.7161970983272,8.41322690989986,8.436532020568848,24550936,0.0,0.0,8.436532020568848
2000-03-08,8.576365898637485,8.576365898637485,8.436532020568848,8.436532020568848,14581828,0.0,0.0,8.436532020568848
2000-03-09,8.459837666913621,8.55305757391379,8.41322690989986,8.436532020568848,19494075,0.0,0.0,8.436532020568848
2000-03-10,8.506448136209823,8.716197352399499,8.436532266489065,8.459837913513184,30484325,0.0,0.0,8.459837913513184
2000-03-13,8.459836957104276,8.459836957104276,7.877204418182373,7.877204418182373,28397798,0.0,0.0,7.877204418182373
2000-03-14,7.760675033316157,7.947119089141256,7.644148971533533,7.690759181976318,32957707,0.0,0.0,7.690759181976318
