Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
2017-09-19,19.014339447021484,19.014339447021484,19.014339447021484,19.014339447021484,0,0.0,0.0,0.0,19.014339447021484
2017-09-20,19.014339447021484,19.014339447021484,19.014339447021484,19.014339447021484,0,0.0,0.0,0.0,19.014339447021484
2017-09-21,19.014339447021484,19.014339447021484,19.014339447021484,19.014339447021484,0,0.0,0.0,0.0,19.014339447021484
2017-09-22,19.00800323486328,19.00800323486328,19.00800323486328,19.00800323486328,0,0.0,0.0,0.0,19.00800323486328
2017-09-25,18.995325088500977,18.995325088500977,18.995325088500977,18.995325088500977,0,0.0,0.0,0.0,18.995325088500977
2017-09-26,18.900253295898438,18.900253295898438,18.900253295898438,18.900253295898438,0,0.0,0.0,0.0,18.900253295898438
2017-09-27,18.824195093129237,18.969971394246027,18.824195093129237,18.93828010559082,682260,0.0,0.0,0.0,18.93828010559082
2017-09-28,18.950957874915392,18.982649165667407,18.900253018611302,18.91292953491211,716460,0.0,0.0,0.0,18.91292953491211
2017-09-29,18.9129281803219,18.950956517601497,18.760813622304447,18.887575149536133,541280,0.0,0.0,0.0,18.887575149536133
2017-10-02,18.976309032154997,19.084056992265225,18.969970774630983,19.07771873474121,284610,0.0,0.0,0.0,19.07771873474121
2017-10-03,19.077721311488723,19.280540744055113,19.077721311488723,19.267864227294922,413000,0.0,0.0,0.0,19.267864227294922
2017-10-05,19.267863693066634,19.52138797674531,19.267863693066634,19.4580078125,3507000,0.0,0.0,0.0,19.4580078125
2017-10-06,19.464341212111382,19.464341212111382,19.331241441474347,19.394622802734375,110457,0.0,0.0,0.0,19.394622802734375
2017-10-11,19.45800642282617,19.527724840296614,19.41363861856436,19.489696502685547,3388000,0.0,0.0,0.0,19.489696502685547
2017-10-12,19.483356751348005,19.489695008613804,19.43265190212058,19.470680236816406,181207,0.0,0.0,0.0,19.470680236816406
2017-10-13,19.48969670750034,19.60378293043151,19.458006627307935,19.591106414794922,3380200,0.0,0.0,0.0,19.591106414794922
2017-10-16,19.61645750594964,19.65448584019924,19.55307614293434,19.648147583007812,1750146,0.0,0.0,0.0,19.648147583007812
2017-10-17,19.654487676953888,19.762235641479492,19.527724939077036,19.762235641479492,247000,0.0,0.0,0.0,19.762235641479492
2017-10-18,19.67983950331475,19.67983950331475,19.496034863143755,19.540401458740234,527000,0.0,0.0,0.0,19.540401458740234
2017-10-19,19.540403602173562,19.597446719597393,19.540403602173562,19.58477020263672,269000,0.0,0.0,0.0,19.58477020263672
2017-10-20,19.565756121729958,19.58476968777192,19.458008148195226,19.55307960510254,107000,0.0,0.0,0.0,19.55307960510254
2017-10-23,19.622794967162505,19.660824511111304,19.61645791873668,19.629133224487305,37100,0.0,0.0,0.0,19.629133224487305
2017-10-24,19.629136858170945,19.711533009747285,19.629136858170945,19.69251823425293,255000,0.0,0.0,0.0,19.69251823425293
2017-10-25,19.66716388357403,19.66716388357403,19.584767742578702,19.61012077331543,66100,0.0,0.0,0.0,19.61012077331543
2017-10-26,19.610121188249806,19.610121188249806,19.559416334602517,19.591106414794922,87100,0.0,0.0,0.0,19.591106414794922
2017-10-27,19.578429764759377,19.591106280308946,19.3756103515625,19.3756103515625,274000,0.0,0.0,0.0,19.3756103515625
2017-10-30,19.489696018109157,19.489696018109157,19.375609799213453,19.400962829589844,46000,0.0,0.0,0.0,19.400962829589844
2017-10-31,19.419976876316046,19.489696502685547,19.41363861856436,19.489696502685547,41000,0.0,0.0,0.0,19.489696502685547
2017-11-01,19.50871495478349,19.50871495478349,19.458010092107415,19.49603843688965,64200,0.0,0.0,0.0,19.49603843688965
2017-11-02,19.496033265879603,19.5087097804112,19.445328416652174,19.470680236816406,60000,0.0,0.0,0.0,19.470680236816406
2017-11-03,19.496038203539925,19.496038203539925,19.419980305986513,19.451671600341797,58000,0.0,0.0,0.0,19.451671600341797
2017-11-06,19.44532844763437,19.44532844763437,19.394623598326156,19.413637161254883,67000,0.0,0.0,0.0,19.413637161254883
2017-11-07,19.4580078125,19.4580078125,19.4263165214782,19.4580078125,47000,0.0,0.0,0.0,19.4580078125
2017-11-08,19.458009998667926,19.470685307601613,19.394628618402376,19.44533348083496,38000,0.0,0.0,0.0,19.44533348083496
2017-11-09,19.445329839465973,19.489696434673903,19.350258391320544,19.381948471069336,108000,0.0,0.0,0.0,19.381948471069336
2017-11-10,19.362932205200195,19.38194697692306,19.280537278865694,19.362932205200195,320000,0.0,0.0,0.0,19.362932205200195
2017-11-13,19.39462436256727,19.39462436256727,19.29955291748047,19.29955291748047,54100,0.0,0.0,0.0,19.29955291748047
2017-11-14,19.299555519195405,19.299555519195405,19.236174144293614,19.267864227294922,145000,0.0,0.0,0.0,19.267864227294922
2017-11-15,19.26152333921959,19.356595993041992,19.223495003030035,19.356595993041992,166000,0.0,0.0,0.0,19.356595993041992
2017-11-16,19.31856699962313,19.33124351501465,19.2995534354349,19.33124351501465,232000,0.0,0.0,0.0,19.33124351501465
2017-11-17,19.45166590697851,19.45166590697851,19.394622802734375,19.394622802734375,35000,0.0,0.0,0.0,19.394622802734375
2017-11-20,19.331243756038063,19.394625124886854,19.331243756038063,19.3756103515625,34300,0.0,0.0,0.0,19.3756103515625
2017-11-21,19.432654779682558,19.4580078125,19.432654779682558,19.4580078125,30000,0.0,0.0,0.0,19.4580078125
2017-11-22,19.45800500661251,19.584766525722987,19.445328492031773,19.578428268432617,68000,0.0,0.0,0.0,19.578428268432617
2017-11-23,19.622796975029566,19.679840087890625,19.622796975029566,19.679840087890625,43000,0.0,0.0,0.0,19.679840087890625
2017-11-24,19.679841620100014,19.679841620100014,19.641813278198242,19.641813278198242,19000,0.0,0.0,0.0,19.641813278198242
2017-11-27,19.648151201536862,19.648151201536862,19.521388452160824,19.546741485595703,15000,0.0,0.0,0.0,19.546741485595703
2017-11-28,19.648151564997015,19.648151564997015,19.413640836983017,19.419979095458984,407000,0.0,0.0,0.0,19.419979095458984
2017-11-29,19.438991581736403,19.438991581736403,19.381948471069336,19.381948471069336,191000,0.0,0.0,0.0,19.381948471069336
2017-11-30,19.261527224096348,19.28054200047574,19.236175397823082,19.24251365661621,250000,0.0,0.0,0.0,19.24251365661621
2017-12-01,19.274199052282448,19.350256930395933,19.10940799045237,19.305889129638672,177000,0.0,0.0,0.0,19.305889129638672
2017-12-04,19.30589219153093,19.30589219153093,19.229835510253906,19.229835510253906,11000,0.0,0.0,0.0,19.229835510253906
2017-12-05,19.33124550370235,19.33124550370235,19.17913093005259,19.217159271240234,24100,0.0,0.0,0.0,19.217159271240234
2017-12-06,19.19814355691302,19.19814355691302,18.94461808696591,18.950956344604492,247000,0.0,0.0,0.0,18.950956344604492
2017-12-07,18.950955687353193,18.976308717028232,18.87489901612606,18.92560386657715,142000,0.0,0.0,0.0,18.92560386657715
2017-12-08,18.957294878783944,18.97630965197707,18.85588517288539,18.93828010559082,112000,0.0,0.0,0.0,18.93828010559082
2017-12-11,19.065044403076172,19.077720919575953,19.065044403076172,19.065044403076172,15000,0.0,0.0,0.0,19.065044403076172
2017-12-12,19.28053662923528,19.28053662923528,19.046025954817278,19.05870246887207,16145,0.0,0.0,0.0,19.05870246887207
2017-12-13,19.09673393027003,19.09673393027003,19.090396881103516,19.090396881103516,107000,0.0,0.0,0.0,19.090396881103516
2017-12-14,19.147437772869484,19.198143834711857,19.147437772869484,19.160114288330078,28000,0.0,0.0,0.0,19.160114288330078
2017-12-15,19.04602748042106,19.04602748042106,19.014337401644593,19.020675659179688,63000,0.0,0.0,0.0,19.020675659179688
2017-12-18,19.033354419254064,19.11574935913086,19.033354419254064,19.11574935913086,12000,0.0,0.0,0.0,19.11574935913086
2017-12-19,19.191804952375453,19.191804952375453,19.058703962169165,19.07771873474121,10000,0.0,0.0,0.0,19.07771873474121
2017-12-20,19.122083526520544,19.134760040373987,19.096730498813653,19.128421783447266,810000,0.0,0.0,0.0,19.128421783447266
2017-12-21,19.090399718349847,19.11575154548109,19.058708423311675,19.10307502746582,860100,0.0,0.0,0.0,19.10307502746582
2017-12-22,19.052370071411133,19.07772310731806,19.052370071411133,19.052370071411133,819000,0.0,0.0,0.0,19.052370071411133
2017-12-25,19.299558326635495,19.299558326635495,19.039695739746094,19.039695739746094,813000,0.0,0.0,0.0,19.039695739746094
2017-12-26,19.096734045733186,19.096734045733186,18.91292939631499,18.919267654418945,893000,0.0,0.0,0.0,18.919267654418945
2017-12-27,18.919264440966103,19.05870246887207,18.912926183938705,19.05870246887207,847000,0.0,0.0,0.0,19.05870246887207
2017-12-28,19.122088968315413,19.16645557052949,19.115750709584937,19.141103744506836,822000,0.0,0.0,0.0,19.141103744506836
2017-12-29,19.293216964349014,19.293216964349014,19.11574935913086,19.11574935913086,851099,0.0,0.0,0.0,19.11574935913086
2018-01-02,19.147437154662768,19.29955291748047,19.115747075933506,19.29955291748047,218000,0.0,0.0,0.0,19.29955291748047
2018-01-03,19.331241441474347,19.394622802734375,19.29955136529379,19.394622802734375,357000,0.0,0.0,0.0,19.394622802734375
2018-01-04,19.394622802734375,19.413636364883143,19.331241441474347,19.394622802734375,422000,0.0,0.0,0.0,19.394622802734375
2018-01-05,19.39462727045431,19.432655612410915,19.39462727045431,19.419979095458984,41000,0.0,0.0,0.0,19.419979095458984
2018-01-08,19.419979012301543,19.54040350503086,19.419979012301543,19.53406524658203,71099,0.0,0.0,0.0,19.53406524658203
2018-01-09,19.534064453737095,19.540402711928664,19.458007773236535,19.515050888061523,232000,0.0,0.0,0.0,19.515050888061523
2018-01-10,19.52138797674531,19.54040275135839,19.4580078125,19.4580078125,138000,0.0,0.0,0.0,19.4580078125
2018-01-11,19.50237548332396,19.50237548332396,19.464345932006836,19.464345932006836,24000,0.0,0.0,0.0,19.464345932006836
2018-01-12,19.572091641340037,19.648149526260507,19.572091641340037,19.591106414794922,80100,0.0,0.0,0.0,19.591106414794922
2018-01-15,19.58476863608856,19.686178345863976,19.58476863608856,19.679840087890625,65000,0.0,0.0,0.0,19.679840087890625
2018-01-16,19.679843205235322,19.72421101807677,19.679843205235322,19.71153450012207,135000,0.0,0.0,0.0,19.71153450012207
2018-01-17,19.711533009747285,19.724209526743522,19.69251823425293,19.69251823425293,88000,0.0,0.0,0.0,19.69251823425293
2018-01-18,19.838290678964515,19.869981965266394,19.749557495117188,19.749557495117188,38000,0.0,0.0,0.0,19.749557495117188
2018-01-19,19.74955746432324,19.844628905282704,19.74955746432324,19.80660057067871,160000,0.0,0.0,0.0,19.80660057067871
2018-01-22,19.77491281241832,19.787588119506836,19.73054500646166,19.787588119506836,128000,0.0,0.0,0.0,19.787588119506836
2018-01-23,19.88266386581264,19.88266386581264,19.71153450012207,19.71153450012207,119099,0.0,0.0,0.0,19.71153450012207
2018-01-24,19.711533009747285,19.711533009747285,19.660828150661537,19.69251823425293,38000,0.0,0.0,0.0,19.69251823425293
2018-01-25,19.749557770801218,19.83829095588717,19.736881256103516,19.736881256103516,44000,0.0,0.0,0.0,19.736881256103516
2018-01-26,19.768577342450463,19.768577342450463,19.686181185809463,19.724210739135742,14000,0.0,0.0,0.0,19.724210739135742
2018-01-29,19.882660881744076,19.901674446923202,19.819279510382398,19.838293075561523,30901,0.0,0.0,0.0,19.838293075561523
2018-01-30,19.825616803329073,19.825616803329073,19.660825729370117,19.660825729370117,8000,0.0,0.0,0.0,19.660825729370117
2018-01-31,19.496033447363427,19.641809739136907,19.496033447363427,19.629133224487305,11000,0.0,0.0,0.0,19.629133224487305
2018-02-01,19.64814917906147,19.774911915389225,19.64814917906147,19.71786880493164,40000,0.0,0.0,0.0,19.71786880493164
2018-02-02,19.774914708314856,19.774914708314856,19.622798919677734,19.622798919677734,8000,0.0,0.0,0.0,19.622798919677734
