Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2014-09-25,24.176733016967773,28.569822579644434,23.822927982686384,24.176733016967773,2477447330,0.0,0.0,24.176733016967773
2014-09-26,23.528091430664062,24.25928922245436,22.714336797840883,23.528091430664062,1268767662,0.0,0.0,23.528091430664062
2014-09-29,23.24504280090332,23.640124967060046,23.01506930204987,23.24504280090332,666368332,0.0,0.0,23.24504280090332
2014-09-30,22.77330207824707,23.4101515786232,22.77330207824707,22.77330207824707,795791357,0.0,0.0,22.77330207824707
2014-10-01,22.484365463256836,22.99738360054463,22.354635764654564,22.484365463256836,1529724883,0.0,0.0,22.484365463256836
2014-10-02,22.755613327026367,22.93251585274393,22.28977059097638,22.755613327026367,728655047,0.0,0.0,22.755613327026367
2014-10-03,22.696645736694336,22.74971674156381,22.448980216342164,22.696645736694336,572383038,0.0,0.0,22.696645736694336
2014-10-06,22.702543258666992,22.826377275384825,22.59640124027118,22.702543258666992,494757372,0.0,0.0,22.702543258666992
2014-10-07,22.643573760986328,22.82047627200529,22.5374317557982,22.643573760986328,699380158,0.0,0.0,22.643573760986328
2014-10-08,22.643573760986328,22.643573760986328,22.643573760986328,22.643573760986328,0,0.0,0.0,22.643573760986328
2014-10-09,22.561019897460938,22.75561191581727,22.537432230725678,22.561019897460938,640964475,0.0,0.0,22.561019897460938
2014-10-13,22.413604736328125,22.63178446051868,22.29566887440092,22.413604736328125,972710718,0.0,0.0,22.413604736328125
2014-10-14,22.30156135559082,22.47256820627952,22.18952367387266,22.30156135559082,750616755,0.0,0.0,22.30156135559082
2014-10-15,21.935962677001953,22.301561556375198,21.735472486464893,21.935962677001953,1047126,0.0,0.0,21.935962677001953
2014-10-16,21.694194793701172,21.93596215064604,21.234247747046023,21.694194793701172,939838,0.0,0.0,21.694194793701172
2014-10-17,21.305009841918945,21.806236589990426,21.222455493335985,21.305009841918945,890923,0.0,0.0,21.305009841918945
2014-10-20,21.210662841796875,21.4229468887834,21.128108488609715,21.210662841796875,1208945,0.0,0.0,21.210662841796875
2014-10-21,21.275524139404297,21.34038897548289,21.157588300432643,21.275524139404297,849469,0.0,0.0,21.275524139404297
2014-10-22,21.240144729614258,21.334492911497513,21.157590382076915,21.240144729614258,962165,0.0,0.0,21.240144729614258
2014-10-23,21.12810516357422,21.24604100366038,20.96889215339047,21.12810516357422,964693,0.0,0.0,21.12810516357422
2014-10-24,21.016071319580078,21.157592359187642,20.85685828035837,21.016071319580078,869518,0.0,0.0,21.016071319580078
2014-10-27,20.662263870239258,21.010172025711647,20.532535426612977,20.662263870239258,1644511,0.0,0.0,20.662263870239258
2014-10-28,20.715335845947266,20.76840685864108,20.57381356091114,20.715335845947266,796966,0.0,0.0,20.715335845947266
2014-10-29,20.780197143554688,20.886339157173797,20.650468708265763,20.780197143554688,1027413,0.0,0.0,20.780197143554688
2014-10-30,20.65636444091797,20.786094115210553,20.626881103910694,20.65636444091797,866306,0.0,0.0,20.65636444091797
2014-10-31,20.76250648498535,20.76250648498535,20.638673727164704,20.76250648498535,745158,0.0,0.0,20.76250648498535
2014-11-03,20.72712516784668,20.7330233310409,20.615087488878853,20.72712516784668,650205,0.0,0.0,20.72712516784668
2014-11-04,20.65636444091797,20.733023111443934,20.638673690848456,20.65636444091797,758447,0.0,0.0,20.65636444091797
2014-11-05,20.733022689819336,20.78609369250671,20.650467104282374,20.733022689819336,739175,0.0,0.0,20.733022689819336
2014-11-06,20.679954528808594,20.762508879247637,20.650469941907467,20.679954528808594,415900,0.0,0.0,20.679954528808594
2014-11-07,20.697641372680664,20.78019571250278,20.679951869257007,20.697641372680664,807689,0.0,0.0,20.697641372680664
2014-11-10,20.768404006958008,20.85685526715519,20.69764225093509,20.768404006958008,853862,0.0,0.0,20.768404006958008
2014-11-11,21.28731918334961,21.45832603494068,20.703539364764236,21.28731918334961,1542486,0.0,0.0,21.28731918334961
2014-11-12,21.210662841796875,21.35808204188372,21.075037476863084,21.210662841796875,528025,0.0,0.0,21.210662841796875
2014-11-13,21.299114227294922,21.299114227294922,21.151695035041055,21.299114227294922,172674,0.0,0.0,21.299114227294922
2014-11-14,21.293214797973633,21.43473831099453,21.16348761166206,21.293214797973633,1243251,0.0,0.0,21.293214797973633
2014-11-17,21.204763412475586,21.305007254183693,21.18117574635,21.204763412475586,230579,0.0,0.0,21.204763412475586
2014-11-18,21.13990020751953,21.287319392848744,21.12810637354712,21.13990020751953,520695,0.0,0.0,21.13990020751953
2014-11-19,21.181177139282227,21.257835812789786,21.104518465774664,21.181177139282227,380865,0.0,0.0,21.181177139282227
2014-11-20,21.169384002685543,21.198867341810626,21.051448153301212,21.169384002685547,293468,0.0,0.0,21.169384002685547
2014-11-21,21.22835350036621,21.251938676298675,21.0396546427182,21.22835350036621,400459,0.0,0.0,21.22835350036621
2014-11-24,21.576263427734375,21.70009495277935,21.228354029119373,21.576263427734375,1121381,0.0,0.0,21.576263427734375
2014-11-25,21.989032745361328,22.053897582604712,21.44063320324668,21.989032745361328,869647,0.0,0.0,21.989032745361328
2014-11-26,22.625885009765625,22.732027018481595,21.935961953111814,22.625885009765625,1914633,0.0,0.0,22.625885009765625
2014-11-27,22.39590835571289,22.767405375604106,22.171833004056158,22.39590835571289,1058417,0.0,0.0,22.39590835571289
2014-11-28,22.590505599975586,22.590505599975586,22.195423358766636,22.590505599975586,577315,0.0,0.0,22.590505599975586
2014-12-01,22.490262985229492,22.59640251673702,22.118765899858367,22.490262985229492,731114,0.0,0.0,22.490262985229492
2014-12-02,22.354631423950195,22.354631423950195,22.354631423950195,22.354631423950195,2183907,0.0,0.0,22.354631423950195
2014-12-03,22.30156135559082,22.30156135559082,22.30156135559082,22.30156135559082,1196781,0.0,0.0,22.30156135559082
2014-12-04,22.40180778503418,22.40180778503418,22.40180778503418,22.40180778503418,956146,0.0,0.0,22.40180778503418
2014-12-05,22.230802536010742,22.460776080271916,22.13055868046473,22.230802536010742,306651,0.0,0.0,22.230802536010742
2014-12-08,22.213115692138672,22.295670051982675,22.042108807956435,22.213115692138672,566303,0.0,0.0,22.213115692138672
2014-12-09,22.101072311401367,22.21900816256605,22.018517963451302,22.101072311401367,1630230,0.0,0.0,22.101072311401367
2014-12-10,21.906478881835938,22.095175234537464,21.782647367791288,21.906478881835938,492006,0.0,0.0,21.906478881835938
2014-12-11,21.94775390625,22.10696690568339,21.79443906950876,21.94775390625,371058,0.0,0.0,21.94775390625
2014-12-12,21.871097564697266,22.030310581043075,21.818029052132566,21.871097564697266,315418,0.0,0.0,21.871097564697266
2014-12-15,21.818029403686523,21.906479418936787,21.753164563439295,21.818029403686523,571663,0.0,0.0,21.818029403686523
2014-12-16,21.670612335205078,21.85341054697253,21.647024665014378,21.670612335205078,290817,0.0,0.0,21.670612335205078
2014-12-17,21.647024154663086,21.81803102018771,21.62343648502849,21.647024154663086,377036,0.0,0.0,21.647024154663086
2014-12-18,21.68829917907715,21.806235022669345,21.641123844486717,21.68829917907715,511460,0.0,0.0,21.68829917907715
2014-12-19,21.77085494995117,21.900584635701577,21.647023427853444,21.770854949951172,604980,0.0,0.0,21.770854949951172
2014-12-22,21.700096130371094,21.818031990907098,21.01017296661022,21.700096130371094,581984,0.0,0.0,21.700096130371094
